time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
611100,2022-05-13 16:38:23,-34.4373634362205,-59.0519205133214,112.204728,,,201.5830753483,38.057744,0,129.895345364,5810.7941492,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.6, 4.2, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611200,2022-05-13 16:38:23,-34.437363421828,-59.0519204967015,112.204728,,,201.5830753483,38.057744,0,129.902563212,5810.7941492,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 4.2, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611300,2022-05-13 16:38:23,-34.4373634120959,-59.0519204874567,112.204728,,,201.5830753483,38.057744,0,129.907156388,5810.7941492,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4.2, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611400,2022-05-13 16:38:23,-34.4373634045228,-59.0519204790636,112.204728,,,201.5830753483,38.057744,0,129.910765312,5810.7941492,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 4.2, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611500,2022-05-13 16:38:23,-34.4373634126785,-59.0519204738076,112.204728,,,201.5830753483,38.057744,0,129.909124892,5810.7941492,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.2, 4.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611600,2022-05-13 16:38:23,-34.4373634141863,-59.0519204692579,112.204728,,,201.5830753483,38.057744,0,129.909452976,5810.7941492,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.2, 4.6, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611700,2022-05-13 16:38:23,-34.4373634103483,-59.0519204629631,112.204728,,,201.5830753483,38.057744,0,129.91142148,5810.7941492,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 4.8, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611800,2022-05-13 16:38:23,-34.4373633965384,-59.0519204590159,112.204728,,,201.5830753483,38.057744,0,129.91634274,5810.8269576,17,10,22.788,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4.9, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.062,100.94,201.5830753483,112.204728,6,P-GPS,
611900,2022-05-13 16:38:23,-34.4373633839621,-59.0519204459277,112.204728,,,201.5830753483,38.057744,0,129.922248252,5810.8269576,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 4.8, 1.8,1,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612000,2022-05-13 16:38:23,-34.4373633691241,-59.0519204259423,112.204728,,,201.5830753483,38.057744,0,129.930122268,5810.8269576,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.6, 4.5, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612100,2022-05-13 16:38:24,-34.4373633552114,-59.0519204067464,112.204728,,,201.5830753483,38.057744,0,129.9376682,5810.8269576,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.8, 4.4, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612200,2022-05-13 16:38:24,-34.4373633413672,-59.0519203824814,112.204728,,,201.5830753483,38.057744,0,129.9458703,5810.859766,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,209, 4.2, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612300,2022-05-13 16:38:24,-34.4373633337941,-59.0519203494078,112.204728,,,201.5830753483,38.057744,0,129.953416232,5810.859766,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.9, 4.1, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612400,2022-05-13 16:38:24,-34.4373633262209,-59.0519203066116,112.204728,,,201.5830753483,38.057744,0,129.962930668,5810.859766,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.8, 4.1, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612500,2022-05-13 16:38:24,-34.4373632959967,-59.0519202637115,112.204728,,,201.5830753483,38.057744,0,129.979006784,5810.8925744,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.7, 4.1, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612600,2022-05-13 16:38:24,-34.4373632692678,-59.0519202311158,112.204728,,,201.5830753483,38.057744,0,129.992786312,5810.8925744,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.7, 4.2, 2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612700,2022-05-13 16:38:24,-34.4373632484673,-59.0519201935964,112.204728,,,201.5830753483,38.057744,0,130.005253504,5810.9253828,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.6, 4.2, 2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612800,2022-05-13 16:38:24,-34.4373632245141,-59.0519201605436,112.204728,,,201.5830753483,38.057744,0,130.017720696,5810.9253828,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.6, 4, 2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.034,100.94,201.5830753483,112.204728,6,P-GPS,
612900,2022-05-13 16:38:24,-34.437363203131,-59.0519201099569,112.204728,,,201.5830753483,38.057744,0,130.03281256,5810.9581912,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.9, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613000,2022-05-13 16:38:24,-34.4373631814738,-59.0519200803942,112.204728,,,201.5830753483,38.057744,0,130.0442955,5810.9581912,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.8, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613100,2022-05-13 16:38:25,-34.4373631632776,-59.0519200560669,112.204728,,,201.5830753483,38.057744,0,130.053809936,5810.9581912,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.9, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613200,2022-05-13 16:38:25,-34.4373631465206,-59.0519200338794,112.204728,,,201.5830753483,38.057744,0,130.06234012,5810.9581912,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613300,2022-05-13 16:38:25,-34.437363130312,-59.0519200196278,112.204728,,,201.5830753483,38.057744,0,130.069886052,5810.9909996,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613400,2022-05-13 16:38:25,-34.4373631105052,-59.0519200089703,112.204728,,,201.5830753483,38.057744,0,130.077431984,5810.9909996,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.9, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613500,2022-05-13 16:38:25,-34.437363086175,-59.0519199970248,112.204728,,,201.5830753483,38.057744,0,130.08694642,5810.9909996,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.7, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613600,2022-05-13 16:38:25,-34.43736307939,-59.051919972739,112.204728,,,201.5830753483,38.057744,0,130.093180016,5810.9909996,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613700,2022-05-13 16:38:25,-34.4373630549571,-59.0519199541247,112.204728,,,201.5830753483,38.057744,0,130.103678704,5811.023808,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.5, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613800,2022-05-13 16:38:25,-34.4373630361784,-59.0519199361337,112.204728,,,201.5830753483,38.057744,0,130.112208888,5811.023808,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 3.5, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.122,100.94,201.5830753483,112.204728,6,P-GPS,
613900,2022-05-13 16:38:25,-34.4373630263778,-59.051919912762,112.204728,,,201.5830753483,38.057744,0,130.119098652,5811.023808,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 3.6, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614000,2022-05-13 16:38:25,-34.437363011814,-59.0519199070489,112.204728,,,201.5830753483,38.057744,0,130.124347996,5811.023808,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 3.6, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614100,2022-05-13 16:38:25,-34.4373629958452,-59.0519199069866,112.204728,,,201.5830753483,38.057744,0,130.129269256,5811.0566164,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.4, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614200,2022-05-13 16:38:26,-34.4373629840913,-59.051919916086,112.204728,,,201.5830753483,38.057744,0,130.131565844,5811.0566164,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.3, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614300,2022-05-13 16:38:26,-34.4373629649699,-59.0519199289664,112.204728,,,201.5830753483,38.057744,0,130.135174768,5811.0566164,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.5, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614400,2022-05-13 16:38:26,-34.4373629549637,-59.0519199580927,112.204728,,,201.5830753483,38.057744,0,130.133534348,5811.0566164,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614500,2022-05-13 16:38:26,-34.4373629461226,-59.0519199930983,112.204728,,,201.5830753483,38.057744,0,130.130581592,5811.0894248,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4.1, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614600,2022-05-13 16:38:26,-34.4373629277208,-59.0519200306385,112.204728,,,201.5830753483,38.057744,0,130.129925424,5811.0894248,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614700,2022-05-13 16:38:26,-34.4373629000667,-59.0519200602219,112.204728,,,201.5830753483,38.057744,0,130.133534348,5811.0894248,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.5, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614800,2022-05-13 16:38:26,-34.4373628734749,-59.0519200846323,112.204728,,,201.5830753483,38.057744,0,130.13779944,5811.1222332,17,10,22.806,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.6, 3.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.376,100.94,201.5830753483,112.204728,6,P-GPS,
614900,2022-05-13 16:38:26,-34.4373628539423,-59.0519201059058,112.204728,,,201.5830753483,38.057744,0,130.140424112,5811.1222332,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.3, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615000,2022-05-13 16:38:26,-34.4373628309829,-59.0519201211961,112.204728,,,201.5830753483,38.057744,0,130.145017288,5811.1222332,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.4, 1,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615100,2022-05-13 16:38:27,-34.4373628336215,-59.0519201489097,112.204728,,,201.5830753483,38.057744,0,130.13943986,5811.1550416,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 3.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615200,2022-05-13 16:38:27,-34.4373628401324,-59.0519201864083,112.204728,,,201.5830753483,38.057744,0,130.131565844,5811.1550416,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.2, 3.7, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615300,2022-05-13 16:38:27,-34.4373628633317,-59.0519202269608,112.204728,,,201.5830753483,38.057744,0,130.117786316,5811.1550416,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 3.9, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615400,2022-05-13 16:38:27,-34.4373628726868,-59.0519202772983,112.204728,,,201.5830753483,38.057744,0,130.10663146,5811.18785,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615500,2022-05-13 16:38:27,-34.4373628721385,-59.0519203239171,112.204728,,,201.5830753483,38.057744,0,130.099085528,5811.18785,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.6, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615600,2022-05-13 16:38:27,-34.4373628725497,-59.0519203654875,112.204728,,,201.5830753483,38.057744,0,130.092195764,5811.2206584,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.7, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615700,2022-05-13 16:38:27,-34.4373628795746,-59.0519204204578,112.204728,,,201.5830753483,38.057744,0,130.081040908,5811.2206584,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 3.7, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615800,2022-05-13 16:38:27,-34.4373628888954,-59.0519204612804,112.204728,,,201.5830753483,38.057744,0,130.071526472,5811.2534668,17,10,22.794,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.8, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.712,100.94,201.5830753483,112.204728,6,P-GPS,
615900,2022-05-13 16:38:27,-34.4373628993128,-59.0519204878306,112.204728,,,201.5830753483,38.057744,0,130.06398054,5811.2534668,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.5, 3.9, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616000,2022-05-13 16:38:27,-34.4373629086337,-59.0519205026015,112.204728,,,201.5830753483,38.057744,0,130.058731196,5811.2534668,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.7, 3.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616100,2022-05-13 16:38:28,-34.4373629200106,-59.0519205117009,112.204728,,,201.5830753483,38.057744,0,130.053809936,5811.2534668,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.7, 3.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616200,2022-05-13 16:38:28,-34.4373629329638,-59.0519205127189,112.204728,,,201.5830753483,38.057744,0,130.049872928,5811.2534668,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.8, 3.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616300,2022-05-13 16:38:28,-34.4373629491382,-59.0519205001709,112.204728,,,201.5830753483,38.057744,0,130.046920172,5811.2862752,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.8, 3.6, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616400,2022-05-13 16:38:28,-34.4373629709325,-59.0519204659962,112.204728,,,201.5830753483,38.057744,0,130.045607836,5811.2862752,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.7, 3.5, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616500,2022-05-13 16:38:28,-34.4373629934464,-59.051920435104,112.204728,,,201.5830753483,38.057744,0,130.043967416,5811.2862752,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.6, 3.1, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616600,2022-05-13 16:38:28,-34.4373630201068,-59.05192039746,112.204728,,,201.5830753483,38.057744,0,130.041670828,5811.3190836,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 2.9, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616700,2022-05-13 16:38:28,-34.437363060063,-59.0519203505919,112.204728,,,201.5830753483,38.057744,0,130.037077652,5811.3190836,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.2, 2.9, 2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616800,2022-05-13 16:38:28,-34.4373631057077,-59.0519203229822,112.204728,,,201.5830753483,38.057744,0,130.0278913,5811.351892,17,10,22.776,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.1, 3.2, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,17.474,101.12,201.5830753483,112.204728,6,P-GPS,
616900,2022-05-13 16:38:28,-34.4373631624552,-59.0519203159187,112.204728,,,201.5830753483,38.057744,0,130.0114871,5811.3847004,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208, 4, 2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617000,2022-05-13 16:38:28,-34.4373632174207,-59.0519203174353,112.204728,,,201.5830753483,38.057744,0,129.994426732,5811.3847004,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208, 4.6, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617100,2022-05-13 16:38:28,-34.437363271084,-59.0519203181832,112.204728,,,201.5830753483,38.057744,0,129.977694448,5811.4175088,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.1, 4.9, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617200,2022-05-13 16:38:29,-34.4373633113829,-59.051920308232,112.204728,,,201.5830753483,38.057744,0,129.96719576,5811.4175088,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.2, 4.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617300,2022-05-13 16:38:29,-34.4373633336913,-59.051920283136,112.204728,,,201.5830753483,38.057744,0,129.964243004,5811.4503172,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 4.2, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617400,2022-05-13 16:38:29,-34.4373633490775,-59.0519202497924,112.204728,,,201.5830753483,38.057744,0,129.965227256,5811.4503172,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.2, 3.9, 2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617500,2022-05-13 16:38:29,-34.4373633637098,-59.0519202138103,112.204728,,,201.5830753483,38.057744,0,129.966539592,5811.4503172,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 3.9, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617600,2022-05-13 16:38:29,-34.4373633830711,-59.0519201745251,112.204728,,,201.5830753483,38.057744,0,129.966867676,5811.4831256,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 4.1, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617700,2022-05-13 16:38:29,-34.4373634093545,-59.0519201389586,112.204728,,,201.5830753483,38.057744,0,129.964899172,5811.4831256,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4.5, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617800,2022-05-13 16:38:29,-34.4373634247408,-59.0519200750343,112.204728,,,201.5830753483,38.057744,0,129.9704766,5811.515934,17,10,22.77,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4.6, 2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.774,101.12,201.5830753483,112.204728,6,P-GPS,
617900,2022-05-13 16:38:29,-34.4373634640117,-59.051920036123,112.204728,,,201.5830753483,38.057744,0,129.964899172,5811.515934,17,10,22.782,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.4, 4.6, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.326,101.12,201.5830753483,112.204728,6,P-GPS,
618000,2022-05-13 16:38:29,-34.4373635003355,-59.0519199968378,112.204728,,,201.5830753483,38.057744,0,129.960305996,5811.5487424,17,10,22.782,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 4.5, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.326,101.12,201.5830753483,112.204728,6,P-GPS,
618100,2022-05-13 16:38:30,-34.4373635369678,-59.0519199543117,112.204728,,,201.5830753483,38.057744,0,129.956040904,5811.5487424,17,10,22.782,321.0056513483,231.627304,35.5226072,597.91012412,0,0,0,208.3, 4.6, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,215,-37.3,0,73,,,,,,,16.326,101.12,201.5830753483,112.204728,6,P-GPS,
