time(millisecond),datetime(utc),latitude,longitude
7700,2022-05-13 16:28:19,-34.4376625504493,-59.0521549324092
7800,2022-05-13 16:28:19,-34.437662560919,-59.0521549420684
7900,2022-05-13 16:28:19,-34.4376625674224,-59.0521549479702
8000,2022-05-13 16:28:19,-34.4376625765488,-59.0521549559989
8100,2022-05-13 16:28:19,-34.4376625415795,-59.0521549301158
8200,2022-05-13 16:28:20,-34.437662546337,-59.0521549359421
8300,2022-05-13 16:28:20,-34.4376625528078,-59.0521549409607
8400,2022-05-13 16:28:20,-34.437662540563,-59.0521549312296
8500,2022-05-13 16:28:20,-34.4376625509749,-59.0521549310379
8600,2022-05-13 16:28:20,-34.4376625628892,-59.0521549339713
8700,2022-05-13 16:28:20,-34.4376625666064,-59.0521549365698
8800,2022-05-13 16:28:20,-34.4376625373804,-59.052154909348
8900,2022-05-13 16:28:20,-34.437662540363,-59.0521549173118
9000,2022-05-13 16:28:20,-34.4376625372048,-59.052154919492
9100,2022-05-13 16:28:21,-34.4376624734853,-59.0521548825137
9200,2022-05-13 16:28:21,-34.4376624009426,-59.0521548549342
9300,2022-05-13 16:28:21,-34.4376622915986,-59.0521548086924
9400,2022-05-13 16:28:21,-34.4376621626358,-59.0521547494357
9500,2022-05-13 16:28:21,-34.4376620132474,-59.0521546639116
9600,2022-05-13 16:28:21,-34.4376619457143,-59.0521546201998
9700,2022-05-13 16:28:21,-34.4376619144447,-59.0521545915017
9800,2022-05-13 16:28:21,-34.437661895377,-59.0521545600554
9900,2022-05-13 16:28:21,-34.4376619122279,-59.0521545440806
10000,2022-05-13 16:28:21,-34.4376619389303,-59.052154533843
10100,2022-05-13 16:28:22,-34.4376619714229,-59.0521545274213
10200,2022-05-13 16:28:22,-34.4376619729129,-59.0521544816106
10300,2022-05-13 16:28:22,-34.4376619894125,-59.0521544789406
10400,2022-05-13 16:28:22,-34.4376620020847,-59.0521544759177
10500,2022-05-13 16:28:22,-34.437661968264,-59.052154456712
10600,2022-05-13 16:28:22,-34.4376619881704,-59.0521544779217
10700,2022-05-13 16:28:22,-34.4376620154121,-59.0521544886843
10800,2022-05-13 16:28:22,-34.4376620522322,-59.0521545076361
10900,2022-05-13 16:28:22,-34.4376620345188,-59.0521545195532
11000,2022-05-13 16:28:22,-34.437662071033,-59.0521545632705
11100,2022-05-13 16:28:23,-34.4376621087341,-59.0521545974106
11200,2022-05-13 16:28:23,-34.4376621145834,-59.0521546113431
11300,2022-05-13 16:28:23,-34.4376621601537,-59.0521546466086
11400,2022-05-13 16:28:23,-34.4376622127409,-59.0521546791304
11500,2022-05-13 16:28:23,-34.4376622573264,-59.0521546923933
11600,2022-05-13 16:28:23,-34.4376622779384,-59.0521546666545
11700,2022-05-13 16:28:23,-34.4376623214985,-59.0521546805033
11800,2022-05-13 16:28:23,-34.4376623663133,-59.052154693583
11900,2022-05-13 16:28:23,-34.4376623838514,-59.0521546863601
12000,2022-05-13 16:28:23,-34.4376624223821,-59.0521547003916
12100,2022-05-13 16:28:24,-34.4376624569675,-59.0521547072458
12200,2022-05-13 16:28:24,-34.4376624883203,-59.0521547155165
12300,2022-05-13 16:28:24,-34.4376625705394,-59.052154727685
12400,2022-05-13 16:28:24,-34.4376626448372,-59.0521547684015
12500,2022-05-13 16:28:24,-34.4376627038688,-59.0521548071601
12600,2022-05-13 16:28:24,-34.4376627628178,-59.0521548370992
12700,2022-05-13 16:28:24,-34.4376628090301,-59.0521548774792
12800,2022-05-13 16:28:24,-34.437662852661,-59.0521549232376
12900,2022-05-13 16:28:24,-34.4376628726118,-59.0521549514998
13000,2022-05-13 16:28:24,-34.4376628578793,-59.0521549506275
13100,2022-05-13 16:28:25,-34.4376628657157,-59.0521549820744
13200,2022-05-13 16:28:25,-34.4376628755666,-59.0521550205201
13300,2022-05-13 16:28:25,-34.4376628219515,-59.0521550100002
13400,2022-05-13 16:28:25,-34.4376628176183,-59.0521550418164
13500,2022-05-13 16:28:25,-34.4376628195799,-59.052155062143
13600,2022-05-13 16:28:25,-34.437662823656,-59.0521550794265
13700,2022-05-13 16:28:25,-34.4376627676085,-59.052155050182
13800,2022-05-13 16:28:25,-34.4376627613085,-59.0521550570463
13900,2022-05-13 16:28:25,-34.4376627627808,-59.0521550489799
14000,2022-05-13 16:28:25,-34.4376627518976,-59.052155016349
14100,2022-05-13 16:28:25,-34.4376627607496,-59.0521549991954
14200,2022-05-13 16:28:26,-34.4376627711771,-59.0521549839333
14300,2022-05-13 16:28:26,-34.4376627841735,-59.0521549768475
14400,2022-05-13 16:28:26,-34.4376627827693,-59.0521549479433
14500,2022-05-13 16:28:26,-34.4376627938297,-59.0521549428793
14600,2022-05-13 16:28:26,-34.4376628054763,-59.0521549416056
14700,2022-05-13 16:28:26,-34.4376628238305,-59.0521549002921
14800,2022-05-13 16:28:26,-34.4376628533089,-59.0521548944779
14900,2022-05-13 16:28:26,-34.4376628687967,-59.0521548915176
15000,2022-05-13 16:28:26,-34.437662883431,-59.0521548914747
15100,2022-05-13 16:28:26,-34.437662882259,-59.0521548657572
15200,2022-05-13 16:28:27,-34.4376629030276,-59.0521548576399
15300,2022-05-13 16:28:27,-34.437662919679,-59.0521548303858
15400,2022-05-13 16:28:27,-34.4376629235682,-59.0521547718713
15500,2022-05-13 16:28:27,-34.437662919682,-59.0521547451111
15600,2022-05-13 16:28:27,-34.4376629102927,-59.0521547187573
15700,2022-05-13 16:28:27,-34.4376629131773,-59.0521546908559
15800,2022-05-13 16:28:27,-34.4376628935774,-59.0521546241399
15900,2022-05-13 16:28:27,-34.4376628959147,-59.0521545816898
16000,2022-05-13 16:28:27,-34.4376629006439,-59.0521545418118
16100,2022-05-13 16:28:28,-34.4376628762023,-59.0521544844866
16200,2022-05-13 16:28:28,-34.4376628803447,-59.0521544658322
16300,2022-05-13 16:28:28,-34.4376628838873,-59.052154455725
16400,2022-05-13 16:28:28,-34.4376628875058,-59.0521544454493
16500,2022-05-13 16:28:28,-34.4376628667234,-59.0521544238992
16600,2022-05-13 16:28:28,-34.4376628706184,-59.0521544143349
16700,2022-05-13 16:28:28,-34.4376628753012,-59.0521544061088
16800,2022-05-13 16:28:28,-34.4376628759461,-59.0521543970347
16900,2022-05-13 16:28:28,-34.4376628858352,-59.052154406027
17000,2022-05-13 16:28:28,-34.4376628961765,-59.0521544182886
17100,2022-05-13 16:28:29,-34.437662885458,-59.0521544221578
17200,2022-05-13 16:28:29,-34.4376628415977,-59.052154378812
17300,2022-05-13 16:28:29,-34.437662831388,-59.0521543928653
17400,2022-05-13 16:28:29,-34.4376628233742,-59.0521544123605
17500,2022-05-13 16:28:29,-34.4376628221056,-59.0521544075652
17600,2022-05-13 16:28:29,-34.4376628298712,-59.0521544170953
17700,2022-05-13 16:28:29,-34.4376628381157,-59.0521544267993
17800,2022-05-13 16:28:29,-34.4376628538507,-59.0521544322001
17900,2022-05-13 16:28:29,-34.4376628571822,-59.0521544182981
18000,2022-05-13 16:28:29,-34.4376628806268,-59.052154419632
18100,2022-05-13 16:28:30,-34.4376629029033,-59.0521544158476
18200,2022-05-13 16:28:30,-34.437662917632,-59.0521543957928
18300,2022-05-13 16:28:30,-34.4376629379916,-59.0521543939924
18400,2022-05-13 16:28:30,-34.4376629572372,-59.0521543959791
18500,2022-05-13 16:28:30,-34.4376629836863,-59.0521543815531
18600,2022-05-13 16:28:30,-34.437663004851,-59.0521543466467
18700,2022-05-13 16:28:30,-34.4376630247517,-59.0521543204195
18800,2022-05-13 16:28:30,-34.4376630469446,-59.0521542829143
18900,2022-05-13 16:28:30,-34.4376630516335,-59.0521542233166
19000,2022-05-13 16:28:30,-34.4376630762488,-59.0521542008837
19100,2022-05-13 16:28:30,-34.437663102399,-59.0521541861894
19200,2022-05-13 16:28:31,-34.437663125033,-59.0521541722905
19300,2022-05-13 16:28:31,-34.4376631243222,-59.0521541361497
19400,2022-05-13 16:28:31,-34.4376631360069,-59.0521541205388
19500,2022-05-13 16:28:31,-34.4376631575193,-59.0521541136929
19600,2022-05-13 16:28:31,-34.4376631751605,-59.0521541040913
19700,2022-05-13 16:28:31,-34.4376631767211,-59.0521541201878
19800,2022-05-13 16:28:31,-34.437663175628,-59.0521541396227
19900,2022-05-13 16:28:31,-34.4376631744707,-59.052154149252
20000,2022-05-13 16:28:31,-34.4376631722115,-59.0521541418209
20100,2022-05-13 16:28:32,-34.4376631820313,-59.0521541397166
20200,2022-05-13 16:28:32,-34.437663192094,-59.0521541281807
20300,2022-05-13 16:28:32,-34.4376631542726,-59.0521541053462
20400,2022-05-13 16:28:32,-34.4376631297922,-59.0521540924826
20500,2022-05-13 16:28:32,-34.4376631200374,-59.0521540603945
20600,2022-05-13 16:28:32,-34.4376631131635,-59.0521540334991
20700,2022-05-13 16:28:32,-34.4376630603438,-59.0521539806242
20800,2022-05-13 16:28:32,-34.437663037102,-59.0521539700785
20900,2022-05-13 16:28:32,-34.4376630345002,-59.052153963211
21000,2022-05-13 16:28:32,-34.4376630254834,-59.0521539400722
21100,2022-05-13 16:28:33,-34.4376630237855,-59.0521539556798
21200,2022-05-13 16:28:33,-34.4376630240146,-59.0521539766004
21300,2022-05-13 16:28:33,-34.4376630251463,-59.0521539946339
21400,2022-05-13 16:28:33,-34.4376629929812,-59.0521540003732
21500,2022-05-13 16:28:33,-34.4376630059204,-59.0521540109923
21600,2022-05-13 16:28:33,-34.4376630217465,-59.0521540198974
21700,2022-05-13 16:28:33,-34.4376630230326,-59.0521540007368
21800,2022-05-13 16:28:33,-34.4376630448704,-59.0521540266386
21900,2022-05-13 16:28:33,-34.4376630667499,-59.052154066757
22000,2022-05-13 16:28:33,-34.4376630908165,-59.052154112435
22100,2022-05-13 16:28:34,-34.4376630763421,-59.0521541428633
22200,2022-05-13 16:28:34,-34.4376630835228,-59.0521541912896
22300,2022-05-13 16:28:34,-34.4376630945173,-59.0521542358547
22400,2022-05-13 16:28:34,-34.4376631045532,-59.0521542786884
22500,2022-05-13 16:28:34,-34.4376631131292,-59.0521543216351
22600,2022-05-13 16:28:34,-34.4376631182597,-59.0521543616176
22700,2022-05-13 16:28:34,-34.4376631269059,-59.0521544024347
22800,2022-05-13 16:28:34,-34.437663114787,-59.0521544204379
22900,2022-05-13 16:28:34,-34.4376631307525,-59.0521544373851
23000,2022-05-13 16:28:34,-34.4376631487727,-59.0521544522378
23100,2022-05-13 16:28:34,-34.437663123759,-59.0521544384627
23200,2022-05-13 16:28:35,-34.4376631224458,-59.0521544550934
23300,2022-05-13 16:28:35,-34.4376631108898,-59.0521544873387
23400,2022-05-13 16:28:35,-34.4376630643681,-59.05215455699
23500,2022-05-13 16:28:35,-34.4376629209025,-59.052154674344
23600,2022-05-13 16:28:35,-34.4376627573308,-59.0521548455967
23700,2022-05-13 16:28:35,-34.4376625463256,-59.0521550606402
23800,2022-05-13 16:28:35,-34.4376623218874,-59.0521552703731
23900,2022-05-13 16:28:35,-34.4376621163952,-59.0521554846338
24000,2022-05-13 16:28:35,-34.4376619550243,-59.0521556691743
24100,2022-05-13 16:28:36,-34.4376618885008,-59.0521557708726
24200,2022-05-13 16:28:36,-34.4376618364094,-59.0521558227848
24300,2022-05-13 16:28:36,-34.4376618701109,-59.0521558389676
24400,2022-05-13 16:28:36,-34.4376619189992,-59.0521558384433
24500,2022-05-13 16:28:36,-34.4376618792896,-59.0521557681612
24600,2022-05-13 16:28:36,-34.4376618584664,-59.0521557413713
24700,2022-05-13 16:28:36,-34.4376618541414,-59.0521557387811
24800,2022-05-13 16:28:36,-34.4376618537386,-59.0521557352938
24900,2022-05-13 16:28:36,-34.4376618580119,-59.0521557137656
25000,2022-05-13 16:28:36,-34.4376618688002,-59.0521557207035
25100,2022-05-13 16:28:37,-34.4376618715711,-59.0521557386225
25200,2022-05-13 16:28:37,-34.4376618438702,-59.0521557692575
25300,2022-05-13 16:28:37,-34.4376618332075,-59.0521557925643
25400,2022-05-13 16:28:37,-34.4376618251549,-59.0521558123212
25500,2022-05-13 16:28:37,-34.4376618346278,-59.0521558206718
25600,2022-05-13 16:28:37,-34.4376618247558,-59.0521558179609
25700,2022-05-13 16:28:37,-34.437661853849,-59.0521558169052
25800,2022-05-13 16:28:37,-34.4376618808377,-59.0521558232277
25900,2022-05-13 16:28:37,-34.4376619186333,-59.0521558207953
26000,2022-05-13 16:28:37,-34.4376619498244,-59.0521558481911
26100,2022-05-13 16:28:37,-34.4376619764235,-59.0521558833796
26200,2022-05-13 16:28:38,-34.4376620052001,-59.0521559240851
26300,2022-05-13 16:28:38,-34.4376620237807,-59.0521559830217
26400,2022-05-13 16:28:38,-34.4376620597451,-59.0521560374113
26500,2022-05-13 16:28:38,-34.4376620902295,-59.0521560936602
26600,2022-05-13 16:28:38,-34.4376621087654,-59.0521561714926
26700,2022-05-13 16:28:38,-34.4376621607331,-59.0521562186131
26800,2022-05-13 16:28:38,-34.4376622129006,-59.0521562587325
26900,2022-05-13 16:28:38,-34.4376622630816,-59.0521563091656
27000,2022-05-13 16:28:38,-34.4376623141787,-59.0521563747284
27100,2022-05-13 16:28:38,-34.4376623709497,-59.0521563835283
27200,2022-05-13 16:28:39,-34.4376624384112,-59.0521563875559
27300,2022-05-13 16:28:39,-34.437662502573,-59.0521563650933
27400,2022-05-13 16:28:39,-34.4376625793411,-59.0521563663769
27500,2022-05-13 16:28:39,-34.4376626429482,-59.0521563571169
27600,2022-05-13 16:28:39,-34.437662700716,-59.0521563348632
27700,2022-05-13 16:28:39,-34.437662763886,-59.0521563295527
27800,2022-05-13 16:28:39,-34.437662824363,-59.0521563147727
27900,2022-05-13 16:28:39,-34.4376628787193,-59.0521562737748
28000,2022-05-13 16:28:39,-34.4376629169195,-59.0521562273162
28100,2022-05-13 16:28:40,-34.4376629391246,-59.0521561615254
28200,2022-05-13 16:28:40,-34.4376629533411,-59.0521560799276
28300,2022-05-13 16:28:40,-34.4376629655065,-59.0521560078552
28400,2022-05-13 16:28:40,-34.4376629578727,-59.0521558846522
28500,2022-05-13 16:28:40,-34.4376629609066,-59.0521558171805
28600,2022-05-13 16:28:40,-34.4376629618734,-59.052155747209
28700,2022-05-13 16:28:40,-34.437662970091,-59.0521556543077
28800,2022-05-13 16:28:40,-34.4376629891514,-59.0521556004317
28900,2022-05-13 16:28:40,-34.4376630045895,-59.052155533949
29000,2022-05-13 16:28:40,-34.437663021732,-59.0521554766152
29100,2022-05-13 16:28:40,-34.4376630132441,-59.0521553753478
29200,2022-05-13 16:28:41,-34.4376630172732,-59.0521553256028
29300,2022-05-13 16:28:41,-34.4376629997719,-59.0521552906615
29400,2022-05-13 16:28:41,-34.4376629541418,-59.0521552468888
29500,2022-05-13 16:28:41,-34.437662926487,-59.0521552313192
29600,2022-05-13 16:28:41,-34.4376628914777,-59.0521552251705
29700,2022-05-13 16:28:41,-34.4376628941088,-59.0521551916164
29800,2022-05-13 16:28:41,-34.4376628619074,-59.0521551314694
29900,2022-05-13 16:28:41,-34.4376628565067,-59.052155116078
30000,2022-05-13 16:28:41,-34.4376628601501,-59.0521551050671
30100,2022-05-13 16:28:41,-34.4376628335965,-59.0521550519784
30200,2022-05-13 16:28:42,-34.437662887019,-59.0521549833117
30300,2022-05-13 16:28:42,-34.4376629984267,-59.052154849627
30400,2022-05-13 16:28:42,-34.4376631851058,-59.0521546483519
30500,2022-05-13 16:28:42,-34.4376634073479,-59.0521543254558
30600,2022-05-13 16:28:42,-34.4376637062525,-59.0521539953523
30700,2022-05-13 16:28:42,-34.4376640918334,-59.0521535948258
30800,2022-05-13 16:28:42,-34.4376645183727,-59.0521531212619
30900,2022-05-13 16:28:42,-34.4376650187112,-59.0521526032964
31000,2022-05-13 16:28:42,-34.437665586201,-59.052152019173
31100,2022-05-13 16:28:43,-34.4376661631144,-59.0521514162399
31200,2022-05-13 16:28:43,-34.4376667851366,-59.0521507132371
31300,2022-05-13 16:28:43,-34.4376674974854,-59.052149984309
31400,2022-05-13 16:28:43,-34.4376683190876,-59.0521491529653
31500,2022-05-13 16:28:43,-34.4376691072601,-59.052148313748
31600,2022-05-13 16:28:43,-34.437670007221,-59.0521474051082
31700,2022-05-13 16:28:43,-34.4376710585325,-59.0521463380638
31800,2022-05-13 16:28:43,-34.4376721109373,-59.0521452798656
31900,2022-05-13 16:28:43,-34.4376732862688,-59.0521440523687
32000,2022-05-13 16:28:43,-34.4376744976424,-59.0521428893146
32100,2022-05-13 16:28:44,-34.4376756209286,-59.0521418434638
32200,2022-05-13 16:28:44,-34.4376767796905,-59.0521408001326
32300,2022-05-13 16:28:44,-34.4376780262443,-59.0521397836114
32400,2022-05-13 16:28:44,-34.4376793781684,-59.0521386988461
32500,2022-05-13 16:28:44,-34.4376806802071,-59.0521376142171
32600,2022-05-13 16:28:44,-34.4376819087521,-59.0521364789649
32700,2022-05-13 16:28:44,-34.4376833081112,-59.0521350653311
32800,2022-05-13 16:28:44,-34.437684592699,-59.0521336147985
32900,2022-05-13 16:28:44,-34.4376858826005,-59.0521318875293
33000,2022-05-13 16:28:44,-34.437687069902,-59.052130185386
33100,2022-05-13 16:28:45,-34.4376880468894,-59.0521285796095
33200,2022-05-13 16:28:45,-34.4376890212209,-59.0521268365502
33300,2022-05-13 16:28:45,-34.4376897608739,-59.0521251781328
33400,2022-05-13 16:28:45,-34.4376906985497,-59.0521233219492
33500,2022-05-13 16:28:45,-34.4376915825107,-59.052121507453
33600,2022-05-13 16:28:45,-34.4376924275306,-59.0521196597222
33700,2022-05-13 16:28:45,-34.4376933758423,-59.0521175739116
33800,2022-05-13 16:28:45,-34.437694250808,-59.052115565734
33900,2022-05-13 16:28:45,-34.4376951060697,-59.0521134639319
34000,2022-05-13 16:28:45,-34.4376960149991,-59.0521112342088
34100,2022-05-13 16:28:45,-34.4376967352287,-59.0521093882698
34200,2022-05-13 16:28:46,-34.43769749843,-59.0521074574448
34300,2022-05-13 16:28:46,-34.4376981423581,-59.0521057507596
34400,2022-05-13 16:28:46,-34.4376989557446,-59.0521037362691
34500,2022-05-13 16:28:46,-34.4376997676213,-59.0521017533563
34600,2022-05-13 16:28:46,-34.4377006218443,-59.0520996985262
34700,2022-05-13 16:28:46,-34.437701599033,-59.0520972126699
34800,2022-05-13 16:28:46,-34.4377025890078,-59.0520948469389
34900,2022-05-13 16:28:46,-34.4377036747355,-59.0520922907129
35000,2022-05-13 16:28:46,-34.4377048175575,-59.0520895676857
35100,2022-05-13 16:28:47,-34.4377058764963,-59.0520870993945
35200,2022-05-13 16:28:47,-34.4377070174336,-59.0520844091395
35300,2022-05-13 16:28:47,-34.4377081017176,-59.0520817224267
35400,2022-05-13 16:28:47,-34.4377090204883,-59.0520790938316
35500,2022-05-13 16:28:47,-34.4377101703009,-59.0520758434815
35600,2022-05-13 16:28:47,-34.4377112723999,-59.0520724794307
35700,2022-05-13 16:28:47,-34.4377121332494,-59.0520694010704
35800,2022-05-13 16:28:47,-34.4377129836087,-59.0520662442123
35900,2022-05-13 16:28:47,-34.4377139241608,-59.0520626010825
36000,2022-05-13 16:28:47,-34.4377148124289,-59.0520588852512
36100,2022-05-13 16:28:48,-34.4377154785046,-59.0520555811047
36200,2022-05-13 16:28:48,-34.4377161676083,-59.0520520073213
36300,2022-05-13 16:28:48,-34.4377167907807,-59.0520485300891
36400,2022-05-13 16:28:48,-34.4377173400676,-59.0520450721152
36500,2022-05-13 16:28:48,-34.4377179943338,-59.052041055329
36600,2022-05-13 16:28:48,-34.4377186120491,-59.0520369919448
36700,2022-05-13 16:28:48,-34.4377191043015,-59.0520333588804
36800,2022-05-13 16:28:48,-34.437719562526,-59.0520296900937
36900,2022-05-13 16:28:48,-34.4377200816272,-59.052025521755
37000,2022-05-13 16:28:48,-34.437720583586,-59.0520213233758
37100,2022-05-13 16:28:49,-34.4377209641297,-59.0520176130601
37200,2022-05-13 16:28:49,-34.4377213689522,-59.0520136549317
37300,2022-05-13 16:28:49,-34.4377217315053,-59.0520098078448
37400,2022-05-13 16:28:49,-34.4377220719086,-59.0520059010926
37500,2022-05-13 16:28:49,-34.4377224132843,-59.0520013650286
37600,2022-05-13 16:28:49,-34.4377227660925,-59.0519969113576
37700,2022-05-13 16:28:49,-34.4377230478808,-59.0519929743469
37800,2022-05-13 16:28:49,-34.4377232619216,-59.0519891923061
37900,2022-05-13 16:28:49,-34.4377235104101,-59.0519847043047
38000,2022-05-13 16:28:49,-34.4377237288715,-59.0519801832609
38100,2022-05-13 16:28:49,-34.4377238787888,-59.0519761712425
38200,2022-05-13 16:28:50,-34.4377239606673,-59.0519719758237
38300,2022-05-13 16:28:50,-34.4377240355938,-59.0519678791478
38400,2022-05-13 16:28:50,-34.4377240780859,-59.0519635234719
38500,2022-05-13 16:28:50,-34.4377240380739,-59.0519594484849
38600,2022-05-13 16:28:50,-34.4377240060464,-59.0519551875215
38700,2022-05-13 16:28:50,-34.4377239481338,-59.0519504020346
38800,2022-05-13 16:28:50,-34.4377238618304,-59.0519458135764
38900,2022-05-13 16:28:50,-34.4377237062889,-59.0519407480861
39000,2022-05-13 16:28:50,-34.4377235323628,-59.0519359737346
39100,2022-05-13 16:28:51,-34.4377233213118,-59.0519317481092
39200,2022-05-13 16:28:51,-34.4377230350644,-59.0519275630571
39300,2022-05-13 16:28:51,-34.4377227669789,-59.0519232880914
39400,2022-05-13 16:28:51,-34.4377224737409,-59.0519189884868
39500,2022-05-13 16:28:51,-34.4377221295125,-59.0519141033222
39600,2022-05-13 16:28:51,-34.4377217475852,-59.051909162481
39700,2022-05-13 16:28:51,-34.4377213567782,-59.0519048566647
39800,2022-05-13 16:28:51,-34.4377209391225,-59.0519005780219
39900,2022-05-13 16:28:51,-34.4377204246088,-59.0518957787821
40000,2022-05-13 16:28:51,-34.4377199530541,-59.0518909757405
40100,2022-05-13 16:28:52,-34.4377195362894,-59.0518868040259
40200,2022-05-13 16:28:52,-34.4377190919305,-59.0518824950103
40300,2022-05-13 16:28:52,-34.437718685673,-59.051878742636
40400,2022-05-13 16:28:52,-34.437718244244,-59.0518747119619
40500,2022-05-13 16:28:52,-34.4377177502825,-59.0518702803124
40600,2022-05-13 16:28:52,-34.4377172893808,-59.0518660061779
40700,2022-05-13 16:28:52,-34.437717025626,-59.0518629398933
40800,2022-05-13 16:28:52,-34.4377168590033,-59.051860430437
40900,2022-05-13 16:28:52,-34.4377167257873,-59.0518580226321
41000,2022-05-13 16:28:52,-34.4377166664869,-59.0518560788957
41100,2022-05-13 16:28:53,-34.4377166306599,-59.0518547811947
41200,2022-05-13 16:28:53,-34.4377166041024,-59.0518536208155
41300,2022-05-13 16:28:53,-34.4377165978143,-59.0518529071164
41400,2022-05-13 16:28:53,-34.4377165512872,-59.0518519558983
41500,2022-05-13 16:28:53,-34.4377165078142,-59.051850909199
41600,2022-05-13 16:28:53,-34.4377164778085,-59.051849969054
41700,2022-05-13 16:28:53,-34.4377164566396,-59.0518491707388
41800,2022-05-13 16:28:53,-34.4377164619811,-59.0518485427567
41900,2022-05-13 16:28:53,-34.437716464791,-59.0518479178908
42000,2022-05-13 16:28:53,-34.4377164727069,-59.0518473371922
42100,2022-05-13 16:28:54,-34.4377164891297,-59.0518469785144
42200,2022-05-13 16:28:54,-34.4377165094934,-59.0518466639832
42300,2022-05-13 16:28:54,-34.4377165247125,-59.0518464394694
42400,2022-05-13 16:28:54,-34.4377165419749,-59.0518464099899
42500,2022-05-13 16:28:54,-34.4377165670718,-59.0518462584167
42600,2022-05-13 16:28:54,-34.4377165963665,-59.0518461573678
42700,2022-05-13 16:28:54,-34.4377165922715,-59.0518462322404
42800,2022-05-13 16:28:54,-34.4377166037084,-59.0518462618446
42900,2022-05-13 16:28:54,-34.4377166301845,-59.0518462956037
43000,2022-05-13 16:28:54,-34.4377166493488,-59.0518463351798
43100,2022-05-13 16:28:55,-34.4377166753623,-59.0518465005268
43200,2022-05-13 16:28:55,-34.4377166879,-59.0518465681074
43300,2022-05-13 16:28:55,-34.4377166934857,-59.0518466326757
43400,2022-05-13 16:28:55,-34.4377167076682,-59.051846746044
43500,2022-05-13 16:28:55,-34.437716736693,-59.0518468023646
43600,2022-05-13 16:28:55,-34.4377167663261,-59.0518468413175
43700,2022-05-13 16:28:55,-34.4377167926609,-59.051846875222
43800,2022-05-13 16:28:55,-34.4377168718752,-59.0518470143097
43900,2022-05-13 16:28:55,-34.4377169092399,-59.0518470520368
44000,2022-05-13 16:28:55,-34.4377169477098,-59.0518470929217
44100,2022-05-13 16:28:55,-34.4377170199677,-59.0518472182564
44200,2022-05-13 16:28:56,-34.4377170548266,-59.0518472824507
44300,2022-05-13 16:28:56,-34.4377170924398,-59.0518473451907
44400,2022-05-13 16:28:56,-34.4377171331627,-59.0518474020723
44500,2022-05-13 16:28:56,-34.4377171974577,-59.0518475394356
44600,2022-05-13 16:28:56,-34.4377172398812,-59.0518475948005
44700,2022-05-13 16:28:56,-34.4377172703367,-59.0518476449303
44800,2022-05-13 16:28:56,-34.4377172968171,-59.0518477156686
44900,2022-05-13 16:28:56,-34.4377173195752,-59.0518477503626
45000,2022-05-13 16:28:56,-34.4377173371331,-59.0518477725709
45100,2022-05-13 16:28:56,-34.4377173433613,-59.051847782439
45200,2022-05-13 16:28:57,-34.4377173584391,-59.0518478472565
45300,2022-05-13 16:28:57,-34.4377173618445,-59.0518478502273
45400,2022-05-13 16:28:57,-34.4377173651642,-59.0518478368483
45500,2022-05-13 16:28:57,-34.4377174101149,-59.0518478878921
45600,2022-05-13 16:28:57,-34.4377174179751,-59.0518478592436
45700,2022-05-13 16:28:57,-34.4377174093867,-59.0518478309482
45800,2022-05-13 16:28:57,-34.4377173945274,-59.051847801718
45900,2022-05-13 16:28:57,-34.4377173998517,-59.0518478359758
46000,2022-05-13 16:28:57,-34.4377173784387,-59.0518478009909
46100,2022-05-13 16:28:58,-34.4377173584734,-59.0518477687899
46200,2022-05-13 16:28:58,-34.4377173470451,-59.0518477717399
46300,2022-05-13 16:28:58,-34.4377173240557,-59.051847752544
46400,2022-05-13 16:28:58,-34.4377172975624,-59.0518477287152
46500,2022-05-13 16:28:58,-34.4377172627463,-59.0518476913412
46600,2022-05-13 16:28:58,-34.4377172356362,-59.0518477045125
46700,2022-05-13 16:28:58,-34.437717200319,-59.0518476601166
46800,2022-05-13 16:28:58,-34.437717163464,-59.0518476164271
46900,2022-05-13 16:28:58,-34.4377171581311,-59.0518476288921
47000,2022-05-13 16:28:58,-34.4377171324217,-59.051847589773
47100,2022-05-13 16:28:59,-34.4377171093937,-59.0518475636382
47200,2022-05-13 16:28:59,-34.4377170857018,-59.0518475383345
47300,2022-05-13 16:28:59,-34.4377170979397,-59.0518475888797
47400,2022-05-13 16:28:59,-34.4377170754344,-59.0518475650717
47500,2022-05-13 16:28:59,-34.4377170613075,-59.051847551485
47600,2022-05-13 16:28:59,-34.4377170742264,-59.0518475785961
47700,2022-05-13 16:28:59,-34.4377170582276,-59.0518475393317
47800,2022-05-13 16:28:59,-34.4377170490653,-59.0518474862727
47900,2022-05-13 16:28:59,-34.437717054818,-59.0518474209566
48000,2022-05-13 16:28:59,-34.4377170895141,-59.0518474052508
48100,2022-05-13 16:28:59,-34.4377170814441,-59.0518473462294
48200,2022-05-13 16:29:00,-34.4377170708982,-59.0518472915085
48300,2022-05-13 16:29:00,-34.4377171248357,-59.0518473102682
48400,2022-05-13 16:29:00,-34.4377171492772,-59.051847250582
48500,2022-05-13 16:29:00,-34.437717184633,-59.0518472071418
48600,2022-05-13 16:29:00,-34.4377172206912,-59.0518471756471
48700,2022-05-13 16:29:00,-34.4377172898222,-59.0518471963389
48800,2022-05-13 16:29:00,-34.4377173087808,-59.0518471528364
48900,2022-05-13 16:29:00,-34.4377173347515,-59.0518471136965
